Title,Category,Date,Content,Url
[Fulbright Korea] 풀브라이트 이공계 미국 대학원 장학 프로그램(9/18~10/19),[취업],2023-08-30,Fulbright Korea 풀브라이트 이공계 미국 대학원 장학 프로그램1  선발 대상2024년도 가을학기 미국 석박사 과정 유학을 희망하는 이공계 지원자2  자격 요건1  대한민국 국민으로 미국 이중 국적자나 미국 영주권자가 아닌 지원자2  4년제 대학 기졸업자 또는 2024년 2월 졸업 예정자3  이공계 STEM 전분야 진학 예정자3  지원 내용1  학비 및 생활비 연간 최대 45000 최장 2년 지원2  기타 가족수당 미국무성 의료보험 왕복 국제항공권 수하물 비용 등 지원4  원서제출 2023년 9월 18일월  10월 19일목 온라인 및 우편 접수1 온라인 wwwfulbrightorkrgrantgraduatestem 2023년 10월 19일목 마감일 1700 제출분까지 유효2 우 편 2023년 10월 19일목 마감일 1700 도착분까지 유효5  유의사항자세한 요건은 반드시 웹사이트  wwwfulbrightorkrgrantgraduatestem를 참고하시기 바랍니다6  문  의 한미교육위원단 장학팀 applicationfulbrightorkr 0232754023,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=161227
[홍보] 실감미디어공학과 전문가 초청 세미나,[행사/세미나],2023-08-28,성균관대학교 실감미디어공학과는 2023년 첨단분야 신설학과로서 실감형 메타버스 ICT기술과 문화영상 콘텐츠 모두를 선도하는 기업친화적이며 융합적인 글로벌 리딩 실감미디어 전문가를 양성하기 위해 설립되었습니다학과 소개   학과에서는 매주 전문가 초청 세미나를 개최하여 많은 분들이 자유롭게 참석 및 토론하고 있습니다2023년 2학기 실감미디어세미나에서 실감미디어 테크와 컨텐츠에 대해 대학 연구소 기업 관계자분들을 모시고 다양한 이야기를 나눠보고자 합니다다양한 실제 사례를 접하며 학생들이 연구적 사업적 통찰력을 가지는 데 큰 도움이 될 것이라 생각합니다실감미디어 세미나는 매주 목요일 10시 30분에 인문사회캠퍼스 국제관 지하3층 9B312실에서 진행되며ZOOM으로 참여가 가능합니다실감미디어 세미나의 첫번째 강연으로831목 미국 Indiana University의 David J Crandall 교수님이 연사로 참석하시며Studying people to improve computer vision 이라는 주제로 강연이 진행됩니다관심있는 학생 및 졸업생 관계자들의 많은 참여를 부탁드리며앞으로 진행될 실감미디어세미나를 기대해주시면 감사하겠습니다실감미디어세미나 Zoom 참가회의 ID 591 389 1581암호 908353,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=161043
"소프트웨어융합대학, 2023년 해커톤 및 융합보안협의회 개최",[행사/세미나],2023-08-25,성균관대학교 소프트웨어융합대학 2023년 해커톤 및 융합보안협의회 개최 성균관대학교총장 유지범 SW융합대학학장 이은석 융합보안트랙책임교수 김형식은 8월24일목과 8월25일금 이틀간에 걸쳐 경기도 수원시 성균관대학교 자연과학캠퍼스 제1종합연구동에서 2023년 해커톤 및 융합보안협의회를 개최하였다 참가자들간의 해킹 실력을 겨루는 CTF 형태로 진행된 이번 해커톤 행사에는 13개 팀 31명의 학생이 참가했으며 본교 뿐 아니라 서울여자대학교 건국대학교 아주대학교 등 타 대학 학생들도 참가하였다 CTF란 Capture The Flag깃발 획득의 줄임말로 프로그램 웹페이지 등의 취약점을 찾거나 암호를 해독하여 숨겨진 정답을 찾으면 득점을 하게 되는 해킹 대회이다 첫 날인 24일에는 융합보안트랙 책임자인 김형식 교수의 인사말에 이어 하드웨어 지원 소프트웨어 보안이호준 교수 블록체인 및 스마트 컨트랙트황성재 교수 Angr을 이용한 바이너리 분석구형준 교수 등 3개의 튜토리얼 세션이 진행되었다 튜토리얼 세션을 통해 필요 지식을 얻은 참가자들은 오후부터 다음 날 오전까지 다양한 해킹 기법들을 활용하여 융합보안대학원 교수들이 준비한 문제를 풀었다 25일 오전에 열린 시상식에서 SSLAB김재윤 김성수 이장엽이 최우수상1개팀을 수상하였고 우수상2개팀은 23학번새내기김진무과 Team23권유정 전형준 장려상4개팀은 라스베거스이기호 박선혜 진진자라진세영 백희원 김태영 SoftSec민경환 엄하은 이상 성균관대 소프트웨어학과 우당탕탕이송하서울여대 송현준건국대 이응창아주대이 차지했다 행사를 총괄한 김형식 교수는경쟁해서 1등을 차지하기 위하여 서로의 실력을 겨루는 대회보다는 모두 즐기면서 행사에 참여하고 문제에 몰입하는 대회를 만들고 싶었다라며 SW융합대학 융합보안트랙에서는 산업계와의 긴밀한 협력 체계 구축을 통해 기업에서 필요로 하는 융합보안 인력을 지속적으로 양성할 것이라고 행사 주관 소감을 밝혔다 해커톤 행사에 이어서 2023년 하반기 융합보안협의회가 개최되었다 융합보안협의회는 성균관대 SW융합대학 융합보안트랙에 회원으로 참여하는 기업들이 정기적으로 모여 융합보안 분야의 주요 동향을 공유하고 산학 협력 활성화 방안을 모색하는 자리로서 이번 행사에는 안랩 지니언스 휴이노 인텔리코드 등 10여개 회원사의 임직원들이 참여하였다 성균관대 SW융합대학 융합보안트랙은 과기정통부한국인터넷진흥원 정보통신기획평가원의 융합보안핵심인재양성 사업의 지원을 받아 운영 중인 대학원 과정이다 2020년에 사업에 선정되어 올해가 4년째를 맞고 있으며 성균관대는 경기도의 전략산업인 헬스케어와 연계하여 디지털헬스케어에 특화된 융합보안 인재를 양성하고 있다 4차 산업혁명에 따른 ICT융합으로 정보보호 수요가 다양한 산업 분야로 확대됨에 따라 지역 전략산업과 연계한 융합보안 산업 선도인력 양성을 목표로 함,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=161000
SW인재열전 인터뷰이 모집 안내,[채용/모집],2023-08-25,2324년도 온라인 콘텐츠SW인재열전 인터뷰이 모집SW인재열전 인터뷰이를 모집합니다 여러분의 소중대이야기를 들려주세요 SW인재열전 접수 방식인터뷰 희망 학생이 직접 참여 신청구글 설문 응답 SW인재열전 인터뷰이 모집 1 모집대상 SW중심대학 소속 재학생 및 졸업생 SW전공자 비전공자 2 모집기간  23 7월  12월 상시모집 3 주요내용    소중대 사업을 통한 학업인턴취업창업 등 사례 소개SW중심대학 인턴십 후기  창업 계기 및 준비과정  취창업 경험담  각종 활동 및 수상 내용    자기소개 학기 수업소개 등 4 진행방식   인터뷰 참여 신청 구글폼 설문 응답 바로가기   인터뷰이 선정 결과 안내 및 일정 조율   인터뷰 촬영 진행 대면 스튜디오 영상 촬영 5 참고    협의회 홈페이지      Youtube  ,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160986
글로벌 IT전문가와 킹고인의 쉰 세번째 만남 (화상강연),[행사/세미나],2023-08-25,글로벌 IT전문가와 킹고인의 쉰세번째 만남 화상강연 미국에서 엔지니어로 성장과 반도체 산업의 이해국내 대기업 스타트업 ARM Qualcomm Apple에서 근무하면서 느낀기업 문화 및 실리콘밸리 생활 환경에 대한 소개를 통해 미국에서 엔지니어로 성장하기 위해무엇이 필요할지 이야기 할 것입니다그리고 반도체 기업에서 연구 개발 분야 특히 Apple의 사례를 통해 반도체 분야에서SW엔지니어의 역할을 소개합니다 Apple 전용석 연구원 1 일시 9월 1일금 120013002 강연자 Apple 전용석 연구원3 강연방식 Zoom을 활용한 화상강연 온오프라인 참석 오프라인 강연 참여 반도체관 1층 400126호 강의실 온라인 강연 참여 ZOOM 신청자에 한하여 강연 당일 강연링크 발송4 신청방법   참여 신청9월 1일 900 까지  오프라인 참여 신청의 경우 참석 필수 점심제공 사전 질문 사이트 9월 1일 화상강연 중에도 가능5 필수 강연 참석 후 설문조사  온라인 참여 링크는 강연 당일 오전 10시까지 킹고M 알림으로 참여링크 전달할 예정이오니 확인 바람 강연 당일 오전 10시까지 참여링크를 받지 못한 학생이나 그외 문의가 있을 시 아래의 오픈채팅방으로 문의 문의SOSC성균관대학교 오픈소스 SW센터 11 오픈채팅방 ,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160979
[한국공개소프트웨어협회] 초급(예비) 개발자 오픈소스 실무 역량강화 교육,[기타],2023-08-24,초급예비 개발자 오픈소스 실무 역량강화 교육 주최주관 주최 과학기술정보통신부 주관 정보통신산업진흥원 교육 대상오픈소스SW에 관심있는 초급예비개발자 누구나 교육 기간2023년8월21일월  12월8일금까지 신청 및 수강온라인 교육사이트wwwossedukr를 통한 상시 신청 및 수강 교육 혜택과정별 요건 충족시 이수증 발급교육 절차   교육 신청교육 사이트를 통한 회원 가입          교육 수강로그인 후 자율 수강          이수증 발급이수 기준 충족 시 온라인 발급마이페이지 교육 내용필수과정 및 선택과정으로 구성   이수 기준 필수과정8개 과정수료 및선택과정1개 이상수료81   필수과정 수료 기준 8개 각 과정별 진도율 80이상  시험 60점 이상   선택과정 수료 기준 1개 이상 과정의 진도율 80 이상 수료시험 없음 문의처 T 025991917  E contestosskr  카카오톡 채널 초급예비 개발자 역량강화 교육 검색,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160885
2023 인턴십 참여 경험 에세이 공모전,[채용/모집],2023-08-22,공모전명 2023 인턴십 참여 경험 에세이 생성형 Ai기술 활용할 수 있으나 활용시 출처인용 반드시 기재응모기간 202394월922금 1700응모방법 제출양식을 다운로드 받아 작성 후 구글 응답에 제출응모자격 SW중심대학 참여대학 학생재학생 및 졸업생 sw중심대학사업 현장실습인턴십 참여자수상자발표 2023104수시상식 2023114토문의처 공모전 운영 사무국Email swcontestdetizencomTel 025293017,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160801
[문화체육관광부] 대학가 신학기 출판물 불법복제 예방 협조 요청 공문 안내,[일반],2023-08-18,붙임과 같이 문화체육관광부에서출판물 불법복제예방 협조 요청 공문이 왔기에공유해드리고자 합니다붙임 파일들을 참고하시어대학 내에서 불법복제물 제작 및 유통과 관련하여 저작권 침해 행위가 발생하지 않도록신경 써주시면매우감사하겠습니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160647
2023학년도 2학기 데이터분석기초(인사캠) TA 모집,[기타],2023-08-18,2023학년도 2학기 데이터분석기초인사캠 TA 모집1 모집대상 및 지원자격   34학년 재학생 및 대학원생      재학생만 가능 휴학생 2학기 휴학예정자 수료생 연구등록생은 지원 및 활동불가 타 DS교과목 TA와 동시 활동 불가   직전학기 평점평균 38 이상인 자   이론TA 지원자는 엑셀 중급이상 실습TA 지원자는 파이썬 숙련자와 데이터분석 경험자   이론TA의 경우 직전학기 취득학점이 12학점 이상인 자만 지원가능대학원생 체육우수장학생 국가유공자자녀 장학생 제외2 TA별 활동역할  이론TA  성적관리 기말시험채점 강의교수 요청업무  실습TA  수업운영 지원 실습 내용 질문에 대한 답변 채점 코멘트 작성 등    수업 진행에 따라 역할이 변동될 수 있음 3 TA비   이론TA  첨부파일 참조  실습TA  1운영단위당 한 학기 600000원세전    1운영단위  수강인원 30명 배정함 23운영단위 이상 배정예정   이론실습TA 모두 학기말에 TA비 지급함4 접수기간 및 방법   2023년 8월17일목  8월 23일수 자정 마감   지원방법  구글설문지    5 문의   데이터사이언스교육센터DS교육센터 027401686  jiunsskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160642
2023학년도 2학기 AI기초와활용(인사캠) 이론/실습TA 모집,[기타],2023-08-18,2023학년도 2학기 AI기초와활용인사캠 이론실습TA 모집1 모집대상 및 지원자격 2023년 2학기 기준 34학년 재학생 및 대학원생캠퍼스 무관재학생만 가능 휴학생 및 2학기 휴학예정자 수료생 연구등록생은 지원활동불가 문제해결과알고리즘 등 타 DS교과목 TA와 동시 활동 불가 Python 코딩 가능자 예제를 보고 실습수행 가능한 자 성실함 대학원생의 경우 본인의 국민건강보험이 지역가입자로 되어있는 자직장가입자는 활동 불가 학부생은 해당없음 이론 TA의 경우 직전학기 학업성적 평점평균 20이상 직전학기 취득학점이 12학점 이상인 자만 지원가능 타 DS교과목과 중복지원 가능하나 중복선발은 하지 않습니다2 TA 주요업무실습TA  그룹운영단위당 40명으로 구성된 학생들에 대해 매주 아래와 같은 업무를 수행함 아이캠퍼스 쪽지를 통한 이론 실습에 대한 질의응답 담당 그룹원들40명의 실습과제를 채점 매주 필요시 주 1회 담당 교수와 온라인 미팅 30분 이내 오프라인 기말고사 감독 및 담당 그룹 채점  평일 또는 토요일 별도 커뮤니케이션 프로그램을 사용할 경우 담당 그룹에 대한 QnA 수행 주요업무는 일부 변동이 있을 수 있음AI기초와활용 커리큘럼첨부파일 참조이론TA  실습TA의 업무와 비슷하나 운영단위 단위가 다름 담당교수의 지시업무 수행3 한 학기 당 TA비 이론TA  첨부파일 참조 실습TA  운영단위당 600000원학기 세전 이론TA와 실습TA 운영단위는 상이함 배정 강좌에 따라 개인별 수강인원 편차가 있을 수 있음 구글 지원서 참조 이론TA비  학기말 지급 실습TA비  월별 지급 인건비 예산편성에 따라 TA비가 변동될 수 있음4 주의사항필독 기말시험이 시행될 때 시험 감독의 의무가 주어집니다 그리고 관련 행사가 있을시 협조 요청이 있으니 꼭 참석해야 합니다 지원서는 자세하고 상세히 작성해주기 바랍니다 실습TA 지원자의 경우 석박사생의 인건비 지급의 최대 금액이 제한되어 있습니다 특히 초과금액에 대해서는 인건비가 지급될 수 없으니 다른 사업 및 연구과제에 참여하는 학생은 꼭 확인하기 바랍니다 이론TA의 경우 직전학기 학업성적 평점평균 20이상인 자체육우수장학생 제외 직전학기 취득학점이 12학점 이상인 자대학원생 체육우수장학생 국가유공자자녀 장학생 제외만 지원가능합니다 구글폼에 본인이 잘못 기재하여 선발이 되더라도 추후에 TA선발이 취소될 수 있습니다 추후 미선발자에 대해서는 개별 공지하지 않는 점 양해 부탁드립니다5 합격 통지 최종합격자에 한하여 개별 통지할 예정입니다6 접수기간 및 방법 2023년 8월 11일금  22일화 자정 마감 접수방법  구글 설문지 문의  데이터사이언스교육센터DS교육센터 027401686  jiunsskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160641
2023학년도 2학기 AI기초와활용(자과캠) 실습TA 모집,[기타],2023-08-18,2023학년도 2학기 AI기초와활용자과캠 실습TA 모집1 모집대상 및 지원자격 34학년 재학생 및 대학원생캠퍼스 무관재학생만 가능 휴학생 및 2학기 휴학예정자 수료생 연구등록생은 지원활동불가 문제해결과알고리즘 등 타 DS교과목 TA와 동시 활동 불가 Python 코딩 가능자 예제를 보고 실습수행 가능한 자 성실함 대학원생의 경우 본인의 국민건강보험이 지역가입자로 되어있는 자직장가입자는 활동 불가 학부생은 해당없음 타 DS교과목과 중복지원 가능하나 중복선발은 하지 않습니다2 TA 주요업무 그룹운영단위당 40명으로 구성된 학생들에 대해 매주 아래와 같은 업무를 수행함 아이캠퍼스 쪽지를 통한 이론 실습에 대한 질의응답 담당 그룹원들40명의 실습과제를 채점 2주에 한 번씩 총7번 채점은 루브릭을 따라 간단하게 함 주 1회 담당 교수와 온라인 미팅30분 이내 오프라인 기말고사 감독 및 담당 그룹 채점 토요일이 될 수도 있음 클라썸을 사용한 담당 그룹에 대한 QnA 수행AI기초와활용 커리큘럼첨부파일 참조3 한 학기 당 TA비 그룹운영단위 당 600000원학기세전 복수 운영단위 배정 가능 인건비 예산편성에 따라 변동될 수 있음4 주의사항필독 기말시험이 시행될 때 시험 감독의 의무가 주어집니다 그리고 관련 행사가 있을시 협조 요청이 있으니 꼭 참석해야 합니다 지원서는 자세하고 상세히 작성해 주시기 바랍니다 석박사생의 인건비 지급의 최대 금액이 제한되어 있습니다 특히 초과금액에 대해서는 인건비가 지급될 수 없으니 다른 사업 및 연구과제에 참여하는 학생은 꼭 확인하기 바랍니다 추후 미선발자에 대해서는 개별 공지하지 않는 점 양해 부탁드립니다5 합격 통지 최종합격자에 한하여 개별 통지할 예정입니다6 접수기간 및 방법 2023년 8월 11일금  22일화 자정 마감 지원방법  구글설문지 문의  데이터사이언스교육센터DS교육센터 027401686  jiunsskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160640
2023학년도 2학기 문제해결과알고리즘(양캠퍼스) 이론/실습TA 모집,[기타],2023-08-18,1 모집대상 및 지원자격 34학년 재학생 및 대학원생재학생만 가능 휴학생수료생 활동불가 이론실습TA 동시활동 불가 타 DS교과목 TA와 동시활동 불가 컴퓨팅사고와SW코딩 문제해결과알고리즘 이수자 중 두 과목 모두 A학점 이상인 자 2016학년 이전 입학자는 해당 없음 엑셀중급이상 파이썬 사용가능자 수강과목 중 자료구조 혹은 알고리즘 이수자 중 A학점 이상인 자 대학원생의 경우 본인의 국민건강보험이 지역가입자로 되어있는 자직장가입자는 활동불가 학부생은 해당없음 2023학년도 2학기 휴학자 및 휴학예정자는 지원불가 TA간 협업 및 원활한 커뮤니케이션 필요 이론 TA의 경우 직전학기 학업성적 평점평균 20이상 직전학기 취득학점이 12학점 이상인 자만 지원가능 번 까지는 필수 자격 조건이긴 하나 번의 조건이 충족되는 자는 번의 컴퓨팅사고와SW코딩 문제해결과알고리즘 두 과목 모두 B학점이상 시 지원 가능 타 DS교과목과 중복지원 가능하나 중복선발은 하지 않습니다2 TA별 활동역할 공통  기말시험 감독15주차 주말 예정 온오프라인 방식은 교수재량에 따름1 이론TA  성적관리 기말시험 채점 강의교수의 요청 업무2 실습TA  수강생 질문러닝페어 수업에 대한 답변 실습과제 채점 및 코멘트 작성 분반에 따라 이론TA 및 실습TA 역할은 변경될 수 있음3 TA비 이론TA  첨부파일 모집공고문 참조 실습TA  운영단위당 600000원학기 세전 이론TA와 실습TA 운영단위는 상이함 배정 강좌에 따라 개인별 수강인원 편차가 있을 수 있음 구글 지원서 참조 이론TA비  학기말 지급 실습TA비  월별 지급 인건비 예산편성에 따라 TA비가 변동될 수 있음4 합격 및 분반배정 통지 TA워크숍 일정 합격 및 분반배정 통지  2023년 8월 23일수 1100 TA워크숍 및 분반 담당교수와의 미팅  2023년 8월 25일금 14시경 추후 장소공지 최종합격자에 한하여 개별통지 할 예정이고 이후 진행되는 TA워크숍 및 분반 담당교수와의 미팅은 필히 참석해야 함 미참석시 TA활동불가5 접수기간 및 방법 2023년 8월 10일목  8월 20일일 자정 마감 지원방법  구글 설문 주의사항필독 기말시험이 시행될 때 시험감독의 의무가 주어지고 3운영단위를 배정받으면 담당교수님과 관계 없이 3번의 시험감독 의무가 주어집니다 그리고 관련 행사러닝페어가 있을 시 TA활동 요청이 있을 수 있으니 꼭 참석해야 합니다 이론 실습TA 동시 지원 가능합니다 지원서를 토대로 DS교육센터 내부 회의를 거쳐 적재적소에 배치할 예정입니다 지원하는 운영단위가 전부 배정되지는 않습니다 실습TA 지원자의 경우 석박사생의 인건비 지급의 최대 금액이 제한되어 있습니다 특히 초과금액에 대해서는 인건비가 지급될 수 없으니 다른 사업 및 연구과제에 참여하는 대학원생은 꼭 확인하기 바랍니다 이론TA의 경우 직전학기 학업성적 평점평균 20이상인 자체육우수장학생 제외 직전학기 취득학점이 12학점 이상인 자대학원생 체육우수장학생 국가유공자자녀 장학생 제외만 지원가능 합니다 구글폼에 본인이 잘못 기재하여 선발이 되더라도 추후에 TA선발이 취소될 수 있습니다 추후 미선발자에 대해서는 따로 공지가 되지 않는 점 양해 바랍니다 문의  데이터사이언스교육센터DS교육센터 027401686  jiunsskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160639
2023-2학기 소프트웨어학과 전공교과목 캡스톤설계프로젝트(SWE3028-41) 수업시간 변경 안내,[일반],2023-08-10,2023년 2학기 소프트웨어학과 전공 교과목 캡스톤설계프로젝트 교과목 수업시간이 변경되어 안내드립니다수강신청에 참고 부탁드립니다 학수번호  SWE302841 교과목명  캡스톤설계프로젝트 변경시간  금 0900  1145,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160347
2023 인공지능대학원 심포지원,[행사/세미나],2023-08-10,2023 인공지능대학원 심포지원O 행사명  2023 인공지능대학원 심포지엄O 주제  변혁의 중심 AI대학원 초거대AI 시대를 선도하다O 장소  코엑스 그랜드볼룸O 기간  2023 8 17목  8 18금 사전등록 안내 O 등록기간  7 3월  8 14월O 등록방법  아래 링크를 통해 등록 링크   문항  성명  소속  직위  이메일  휴대폰 번호  참가그룹visitor or exhibitor전시장 상주 참가자,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=160342
